meme dangereux kima blida fiparout fi parout	ADV ADJ ADV PROPN _ ADP ADV
ben chikha rabi m3aque je si quille goura jamais des c lents	PROPN PROPN PROPN PRON PRON VERB SCONJ VERB ADV DET PRON ADJ
rana b3ad 3la niveau ta3 afrique on a pas de niveau du tout	VERB ADJ ADP NOUN ADP PROPN PRON VERB ADV ADP NOUN ADP ADV
wa hal ma fa3ala3o al 3askare ma3ana fi asanawate a sanawate al akhira kana sagira lida yajibe an nofakira fi machakilina wa malana wa machakil al magreb	CCONJ ADV PRON VERB DET NOUN PRON ADP _ DET NOUN DET ADJ VERB ADJ ADV VERB ADV VERB ADP NOUN CCONJ NOUN CCONJ NOUN DET PROPN
salem 3alykoum ou rahmate elle ahe wa baraktouh	INTJ PRON CCONJ NOUN PROPN X CCONJ NOUN
besah b e sah ya jam3a hadou li fi libya wellah ma thouar hadou	_ ADP DET NOUN INTJ NOUN PRON PRON ADP PROPN INTJ PART ADJ PRON
bien sur nerbah sur tous me3a maser	ADV ADV VERB ADV X ADP PROPN
had al khabith lazem ytairoulou rassou inchallah ya rabbi win rah al hokm al 3adil ??????	PRON DET ADJ VERB VERB NOUN INTJ INTJ PROPN ADV VERB DET NOUN DET ADJ PUNCT
ana dhad roj3 lamouchaia y3atik saha y a kader 02	PRON VERB NOUN PROPN VERB NOUN INTJ X PROPN NUM
rabi y3awnek ida konti sedka	PROPN VERB SCONJ VERB ADJ
rck makan walo 3ir maytal3och khir 3am ljai l jai ya habto nchalah vive milaha et usmh	PROPN VERB PRON ADP VERB ADJ NOUN _ DET ADJ INTJ VERB INTJ VERB NOUN CCONJ PROPN
merci les verts wa nchalah ya rabi lmondial l mondial 2010 rayhin w jaych cha3b m3ak ya saadan	INTJ DET PROPN CCONJ INTJ INTJ PROPN _ DET NOUN NUM ADJ CCONJ NOUN NOUN PRON INTJ PROPN
salam 3alikom fi bladna el hamdoulilah makanech anfelouanza el khanazir mais kayan anfelouanza el 3ibad hahahahahahaha	INTJ PRON ADP NOUN DET INTJ VERB NOUN DET NOUN CCONJ VERB NOUN DET NOUN INTJ
khass el 3amya ri el kholle	VERB DET NOUN ADP DET NOUN
l3ab m3a chorouk /puisque chourouk contre saadane a 100 %	NOUN ADP PROPN SCONJ PROPN ADP PROPN ADP NUM NOUN
vive USMAnnaba pour tjr;;;;;;;; had l 3am ndirou hala nchallah ya rabbi SAHA 3IDKOM	VERB PROPN ADP ADV PRON DET NOUN VERB NOUN INTJ INTJ PROPN NOUN NOUN
belhem b el hem feregna w belfa9r b el fa9r w elhem el hem felegna	_ ADP DET NOUN VERB CCONJ _ ADP DET NOUN CCONJ _ DET NOUN VERB
3la dika nahder bah nfeya9 had al beghal	ADP PRON VERB ADP VERB PRON DET NOUN
le n 25 v etes un algerien we rak tal3ab fiha masri	DET NOUN NUM PRON VERB DET NOUN CCONJ VERB VERB PRON NOUN
C’est C’ est bien ana kane qader yasrali haka	_ PRON VERB ADV PRON VERB ADJ VERB PRON
3amro khaled n'est n' est pas un 3alem c juste un Da3iya il se goure mais pour connaitre l'histoire l' histoire de l'islam l' islam c'est c' est pas un mofti est il est excellent dans son domaine allah yahdikom wala yadikom ya les adorateurs de belhaj	PROPN PROPN _ ADV VERB ADV DET NOUN VERB ADV DET NOUN PRON PRON VERB CCONJ ADP VERB _ DET NOUN ADP _ DET NOUN _ PRON VERB ADV DET NOUN CCONJ PRON VERB ADJ ADP DET NOUN PROPN VERB CCONJ VERB INTJ DET NOUN ADP PROPN
Bessah Be ssah mechni kelb , mechni sauvage	_ ADP NOUN PRON NOUN PUNCT PRON ADJ
salam 3alaikoum wa rahmatoulah rahmatou lah	INTJ PRON CCONJ _ NOUN PROPN
bravooooo les vert rana m3akom jusqu a la mort	INTJ DET PROPN VERB PRON ADP ADP DET NOUN
besahate be sahate likipe l ikipe nasyunal rabi yahefadeheme me 3ayene	_ ADP NOUN _ DET NOUN ADJ PROPN VERB ADP NOUN
tbahdila ya wlid ami draham wache ediro mais 3andek el hak drahem !!!!	NOUN INTJ NOUN NOUN NOUN ADV VERB CCONJ PRON DET NOUN NOUN PUNCT
enfin hadi haya alhadra al hadra ta3 rajala ta7ya alkhadra al khadra w dima m3ak ya sa3dan vive l'algerie l' algerie	ADV PRON PRON _ DET NOUN ADP NOUN VERB _ DET PROPN CCONJ ADV PRON INTJ PROPN VERB _ DET PROPN
et ceux qui ont profité de l'argent l' argent d'El d' El khalifa parmi les gens du pouvoir wach hekmet 3alihoum el Mahkama ???	CCONJ PRON PRON VERB VERB ADP _ DET NOUN _ ADP DET PROPN ADP DET NOUN ADP NOUN PRON VERB PRON DET NOUN PUNCT
en demande chadli l3amri	PRON VERB PROPN PROPN
El corps yetpoura w enta mazalek 3aych fih	DET NOUN VERB CCONJ PRON PRON ADJ PRON
El hamdoulilah min 3andna entraineur kima sa3dan ou lazem nkounou m3ah rabhin ou la khasrin	DET INTJ ADP PRON NOUN ADP PROPN CCONJ VERB VERB PRON ADJ CCONJ CCONJ ADJ
nchallah califier lmondail l mondail ya rabi rana m3ak ya chikh saadan	INTJ VERB _ ADP NOUN INTJ PROPN VERB PRON INTJ PROPN PROPN
slt tous le monde vive crb ou nchalah championnait 2009 _ 2010 ou rana ga3 m3a the big kerbedj	INTJ ADJ DET NOUN VERB PROPN CCONJ INTJ NOUN NUM PUNCT NUM CCONJ VERB ADV ADP DET ADJ NOUN
alli yji la bladna yal3ab 3lina wa yrouh	PRON VERB ADP NOUN VERB PRON CCONJ VERB
allah yrhamhom wyj3alhom w wyj3alhom fi jennatihi aamin ya rabi	PROPN VERB _ CCONJ VERB ADP NOUN INTJ INTJ PROPN
inchallah ndirou nulle m3a la slovénie	INTJ VERB NOUN ADP DET PROPN
te9ra f journal 7ewayej ta3 aflam	VERB ADP NOUN NOUN ADP NOUN
mustapha paris ya sans jose lje pence que tu connais plus echahada e chahada rabi inchallah yahchrak m3a el kofar	PROPN PROPN INTJ PROPN PROPN PRON VERB SCONJ PRON VERB ADV _ DET NOUN PROPN INTJ VERB ADP DET NOUN
hchouma 3likoum t3awdoulna les articles d'hier d' hier à alarabiya al arabiya ya jma3a win rahoum syndicat algerien des paramedicaux win rah hakna krahna min al wo3oud	NOUN PRON VERB DET NOUN _ ADP NOUN ADP _ DET PROPN INTJ NOUN ADV VERB NOUN ADJ DET NOUN ADV VERB NOUN VERB ADP DET NOUN
vous aimez pas les homme comme m3amar	PRON VERB ADV DET NOUN ADP PROPN
Kount qader sinon , nfeleg les poumons	VERB ADJ SCONJ PUNCT VERB DET NOUN
ya jma3a galek kayen match le dimache a 22	INTJ NOUN VERB VERB NOUN DET NOUN ADP NUM
je vex dire a monsieur saadane roh bezaf 3lik 3rafna niveau ta3ak bas et tres bas 3adna equipe mais ma3adnache entraineur bazaf tpahdayel ya sa3dane allah yastar fe lmondial l mondial	PRON VERB VERB ADP NOUN PROPN VERB ADV PRON VERB NOUN PRON ADJ CCONJ ADV ADJ PRON NOUN CCONJ VERB NOUN ADV NOUN INTJ PROPN PROPN VERB ADP _ DET NOUN
allah y3awnkom nchalah tous en somble contre cette pourriture	PROPN VERB INTJ ADJ ADV X ADP DET NOUN
sa fi plaissre 3andha des jouers lah ybarek alor bon continuation a tout les jouers	PRON VERB NOUN PRON DET NOUN PROPN VERB ADV ADJ NOUN ADP ADJ DET NOUN
khaliwna n3aichou ki-nasse ki- nasse	VERB VERB _ ADP NOUN
Ma3andekch adem a dem demkoum rachoua les ss temoignent	VERB _ DET NOUN NOUN NOUN DET PROPN VERB
on ne sait plus koi penser nous les Algeriens qui soutenir un dictateur qui tue sont peuple sans scupule ou bien des revolutionnaires qui travaillent pr les europeens et les americains ?? allah ansor al hak atna al kadir 3ala koul chay	PRON ADV VERB ADV PRON VERB PRON DET NOUN PRON VERB DET NOUN PRON VERB DET NOUN ADP NOUN CCONJ ADV DET ADJ PRON VERB ADP DET NOUN CCONJ DET NOUN PUNCT PROPN VERB DET NOUN PRON DET ADJ ADP DET NOUN
si koi wache rakom tahkiw andha 3ans 3 ans meli walat 1milyar 1 milyar machi 400 mil rabi yahdik ya journaliste	VERB PRON ADV VERB VERB PRON _ DET NOUN ADV VERB _ DET NOUN PART DET NOUN PROPN VERB INTJ NOUN
one two three viva l'algerie l' algerie et viva saadane et m3ake el koudame	INTJ INTJ INTJ VERB _ DET PROPN CCONJ VERB PROPN CCONJ PRON ADP NOUN
allahoma onsor gaza 3ala a3da2 din	PROPN VERB PROPN ADP NOUN NOUN
ha ha ha BAC 2008 BYE n'wakal 3alik rabi ya ben bouzid mais toujours KAYEN RABI	INTJ INTJ INTJ PROPN NUM INTJ VERB PRON PROPN INTJ PROPN PROPN CCONJ ADV VERB PROPN
yekhi hleft 3ala 3000000 da lah mameditech azayed w medit moins khatrakech mechhah ya serrar	INTJ VERB ADP NUM NOUN PART VERB ADJ CCONJ VERB ADJ ADP ADJ INTJ PROPN
lessentiel l essentiel on esper qu'il qu' il va apporter qq et laisser ziani howa li ye3alam meghni c quoi l'islame l' islame	_ DET ADJ PRON VERB _ PRON PRON VERB VERB PRON CCONJ VERB PROPN PRON PRON VERB PROPN AUX PRON _ DET NOUN
wech hamiz habat twali lingliz l ingliz hhhhhhhhhhhhh 3aychine fiha ghir les miliardaire mai ga3 ji3anine	INTJ PROPN VERB VERB _ DET ADJ INTJ ADJ PRON PART DET NOUN CCONJ ADV ADJ
Allah ma3akoum mes feres algeriens demain inchallah tout changera l'espoir l' espoir reviendra et la prosperite' reignera	PROPN PRON DET NOUN NOUN ADV INTJ PRON VERB _ DET NOUN VERB CCONJ DET NOUN VERB
inchalah m3a m3aiza tazha annaba nchalah la coupe brabi b rabi had l3am l 3am dima nas besbes	INTJ ADP PROPN VERB PROPN INTJ DET NOUN _ ADP PROPN PRON _ DET NOUN ADV NOUN PROPN
Waach nkheyyer qalbi taab , waach nchouf nqoul chbab , jm'en j m' en fou anaya ghleqt l baab	PRON VERB NOUN VERB PUNCT PRON VERB VERB NOUN PUNCT _ PRON PRON PRON VERB PRON VERB DET NOUN
je oulé juste ous dire que c'est c' est du bla bla moi j'ai j' ai le Bem cette annee chuii néé en 1997 depuii que j'aité j' aité au 1er annéé primaire j'ai j' ai jamais dis tata w 3amou Rakouum tzidou fiha bzzf	PRON VERB ADV PRON VERB SCONJ _ PRON VERB DET NOUN X PRON _ PRON VERB DET PROPN DET NOUN VERB ADJ ADP NUM ADV SCONJ _ PRON VERB ADP ADJ NOUN ADJ _ PRON AUX ADV VERB NOUN CCONJ NOUN VERB VERB PRON ADV
dorka m3a lem3icha le m3icha lghalya l ghalya hadi 2 et 3 millions ya rabi techri bihem always lel l el madame !	ADV ADP _ DET NOUN _ DET ADJ PRON NUM CCONJ NUM NOUN INTJ PROPN VERB PRON NOUN _ ADP DET NOUN PUNCT
vive elkhala el khala w rabi m3akom w yfarahkom kima farahto ga3 eldjazayer el djazayer	VERB _ DET NOUN CCONJ PROPN PRON CCONJ VERB ADP VERB ADJ _ DET PROPN
ya hlil ne khadma ne cituation rabi m3ahem o nchlh tatsagam leyam l eyam	INTJ INTJ ADV NOUN ADV NOUN PROPN PRON CCONJ INTJ VERB _ DET NOUN
1erement kifach had etafla e tafla terkeb m3a nesse mate3rafhemh !!!!????? w kifahe gadra t affiche les fotos taw3ha f les journeaux !!!!!	ADV ADV PRON _ DET NOUN VERB ADP NOUN VERB PUNCT CCONJ ADV ADJ PRON VERB DET NOUN PRON ADP DET NOUN PUNCT
allah y3aouankom la police alg	PROPN VERB DET NOUN ADJ
allah m3akom ya les ver inchallah en va gagné le match et bonne chanse a ce team wallah fort	PROPN PRON INTJ DET PROPN INTJ PRON VERB VERB DET NOUN CCONJ ADJ NOUN ADP DET NOUN INTJ ADJ
mob en regional !!!!! c'est c' est pas grave tal3a la3m l a3m ljay l jay nchalah	PROPN ADP ADJ PUNCT _ PRON VERB ADV ADJ NOUN _ DET NOUN _ DET ADJ INTJ
Kima fel f el la Colombie , n3oud nbi3 bel b el kbir	SCONJ _ ADP DET DET PROPN PUNCT VERB VERB _ ADP DET ADJ
el tal3a djifa wala nsit	DET NOUN NOUN CCONJ VERB
tabi ikon am3ahom nchallah kollona nataalamo min adjlihim	ADJ VERB PRON INTJ PRON VERB ADP NOUN
ki l'3ad l' 3ad on est toujours les derniers pffff	ADP _ DET NOUN PRON VERB ADV DET ADJ INTJ
vive cabba anchallah trbah elborj el borj babia + bba = contra 3al stayfya wa nfarho fi eleulma	VERB PROPN INTJ VERB _ DET PROPN PROPN PUNCT PROPN PUNCT NOUN ADP NOUN CCONJ VERB ADP PROPN
soyez fréres dans la vie commune mais étrangers dans les affaires al3ab la3bak mr solo16d	VERB NOUN ADP DET NOUN ADJ CCONJ ADJ ADP DET NOUN VERB NOUN NOUN PROPN
mrahba bikom 3andna w natmana natal3o bjouj	INTJ PRON PRON CCONJ VERB VERB NOUN
waman wa man katala mouminan mota3amidan hadiba ellaho 3alayhi wa la3anaho wa a3ada laho 3adaban 3adima ** mziya kayane rabi ihassabe les térroriste	_ CCONJ PRON VERB NOUN ADV VERB PROPN PRON CCONJ VERB CCONJ VERB PRON NOUN ADJ PUNCT ADV VERB PROPN VERB DET NOUN
daradji tout les algerien m3ak nta rajal wa fhal ok w madirch 3la lhadra l hadra lfargha l fargha	PROPN ADJ DET NOUN PRON PRON NOUN CCONJ ADJ INTJ CCONJ VERB ADP _ DET NOUN _ DET NOUN
3awadha ya ziani awadha saha ftorkom	VERB INTJ PROPN VERB NOUN NOUN
al3alem al 3alem al 3alem lina au 123 viva L'algerie L' algerie	_ DET NOUN DET NOUN PRON CCONJ INTJ VERB _ DET PROPN
goutelkom mazel lespoire l espoire w nchalah contre engola farhona ya djma3a	VERB VERB _ DET NOUN CCONJ INTJ ADP PROPN VERB INTJ NOUN
3djebni wahed le comment	VERB NOUN DET NOUN
salame a tous le mondes inchalah tanzel a3lina lilat el kadre ou nartal3ou skara fel f el 3adyane	INTJ ADP ADJ DET NOUN INTJ VERB PRON NOUN DET NOUN CCONJ VERB NOUN _ ADP DET NOUN
la narbit ma hadata lelmountakhab l el mountakhab elwatani el watani bi jsk endana 3alaqat jidou matina ma3a les club egypsien surtous elahly el ahly and alisma3ili al isma3ili bienvenue a tizi ouzouet la nous joue pas au stade de 5 juil vive jsk	PART VERB PRON VERB _ ADP DET NOUN _ DET ADJ ADP PROPN PRON NOUN ADJ ADJ ADP DET NOUN ADJ ADV _ DET PROPN CCONJ _ DET PROPN INTJ ADP PROPN PROPN ADV PRON VERB ADV ADP NOUN ADP NUM PROPN VERB PROPN
ya cheikh ghleb zambia et rowanda c est la meilleur reponse por le ma3alem chahata	INTJ PROPN NOUN PROPN CCONJ PROPN PRON VERB DET ADJ NOUN ADP DET NOUN PROPN
vive fis la3natou allah 3alayka ya ouyahia publiez svp	VERB PROPN NOUN PROPN PRON INTJ PROPN VERB INTJ
3ladik 3la dik mechni wa7di meme d3if fi sa7ti	_ ADP PRON PART ADJ ADV ADJ ADP NOUN
siniour lahcen natmanna tal3ab fi bladk puisque l'algerie l' algerie tahtajk pas la france b chance chourouk	NOUN PROPN VERB VERB ADP NOUN SCONJ _ DET PROPN VERB ADV DET PROPN ADP NOUN PROPN
par ce que air algerie tkhadam m3arafha daz bark air rih	SCONJ X SCONJ NOUN PROPN VERB VERB VERB ADV NOUN NOUN
Habou ytelfouli el rai , yeguelbouni racaille	VERB VERB DET NOUN PUNCT VERB NOUN
crb tout jour fort 123 viva crb ou ssrir y3ayi	PROPN ADV X ADJ INTJ VERB PROPN CCONJ NOUN VERB
allahouma 3afina min ma ibtalayta el ba3dha min ibadek amine ya rab el 3alamine	PROPN VERB ADP PRON VERB DET NOUN ADP NOUN INTJ INTJ PROPN DET NOUN
hadh el jama3at kima el masounia kif kif zidolhoum el chi3a mel m el foug allah la t'rabah houm	PRON DET NOUN ADP DET NOUN ADV ADV VERB DET NOUN _ ADP DET NOUN PROPN PART VERB PRON
vive les algerien nchalah la cope des monde m3ake ya kadera diri hala	VERB DET NOUN INTJ DET NOUN ADP NOUN PRON INTJ PROPN VERB NOUN
we mell3be echahide e chahide hamlawi wellahi ardiyate elmeydane el meydane touhfa hegarine fe el3assima el 3assima meme fe setade te3e sabele jihhhhhhhhhhhhhhhhhhhhhawiya	CCONJ NOUN _ DET NOUN PROPN INTJ NOUN _ DET NOUN ADJ ADJ ADP _ DET NOUN ADV ADP NOUN ADP PROPN PROPN
bah les parant yfiko chwia alah ghalb 3lih raho ken y3ani houkmou 3end rabi	INTJ DET NOUN VERB ADV PROPN ADJ PRON VERB VERB VERB NOUN ADP PROPN
vive l'algerie l' algerie et nchalah narb7o angola wa ma yachafawach fina el 3adien	VERB _ DET PROPN CCONJ INTJ VERB PROPN CCONJ PART VERB PRON DET NOUN
mco walo vive nahd hada l3am l 3am la coup lina	PROPN PRON VERB PROPN PRON _ DET NOUN DET NOUN PRON
krahna ou rana m3awline on vous baisserai juskaus jusk au s ke vou nou aimé vive elheda el heda khir man nweliw des kamikaz	VERB CCONJ VERB ADJ PRON PRON VERB _ ADP ADP PRON SCONJ PRON PRON VERB VERB _ DET NOUN ADJ SCONJ VERB DET NOUN
adia 3ataba dorka mechou 7ram a chay lwa7ed l wa7ed chab w howa mazal fl bac c trop sa vraiment	PRON NOUN ADV PART ADJ DET NOUN _ ADP NOUN NOUN CCONJ PRON VERB ADP NOUN VERB ADV DET ADV
les yesma3komes tahedro tgole 3andkom tahbes rakom bokel kif kif rabiw w ladkom est surtot bnatkom mba3ed riklamio	PRON VERB VERB VERB PRON VERB VERB ADV ADV ADV VERB NOUN X CCONJ ADV NOUN ADV VERB
lé algériene rassssssa wa li 3adana bassa	DET NOUN NOUN CCONJ PRON VERB VERB
rabi m3a chorta mes hna rana habin nadokhlo madabikoum t3awnouna	PROPN ADP NOUN CCONJ PRON VERB ADJ VERB ADV VERB
ya madjer rouh el3ab m3a likedek raouraoua la mafiaaaaaaaaaa vive raouraoua	INTJ PROPN VERB VERB ADP PRON PROPN DET NOUN VERB PROPN
wa7ed may7et fi balo la misère l menha kharja	DET VERB ADP NOUN DET NOUN PRON PRON ADJ
ya el3agoune el 3agoune	INTJ _ DET ADJ
rabbi yachfiha inchallah goulou amine m3aya	PROPN VERB INTJ VERB INTJ PRON
al ghazw athakafifa a thakafifa hel lil l il jazayer mo3amela bil b il mithl mine addowal ad dowal el okhra	DET NOUN _ DET NOUN ADV _ ADP DET PROPN NOUN _ ADP DET NOUN ADP _ DET NOUN DET ADJ
yaw tehia madrid tellement ana 3aich ei katalonia el katalan akbar 3onsoria fi europa quero ganar el partido madrid seguro	INTJ VERB PROPN ADV PRON ADJ ADP PROPN DET NOUN ADJ NOUN ADP PROPN VERB VERB DET NOUN PROPN ADJ
tal3a nchalah moc koune tamchi reglou bye bye csc baia3ine dhouroume	NOUN INTJ PROPN SCONJ VERB ADJ INTJ INTJ PROPN NOUN NOUN
asalamo a salamo 3alaicom baraka allaho fika ya akhi wa zadaka allaho 3ilma li tanfa3a bihi al mouslimina asalamo a salamo natlobou mina al solotati ana toud3imouhou mitla ma tou da3imou al ghinaa wa arakssa a rakssa wa al 3afan no alfan al fan asalamo a salamo alaicom	_ DET INTJ PRON VERB PROPN PRON INTJ NOUN CCONJ VERB PROPN NOUN ADP VERB PRON DET NOUN _ DET NOUN VERB ADP DET NOUN SCONJ VERB ADP PRON VERB X DET NOUN CCONJ _ DET NOUN CCONJ DET NOUN ADV _ DET NOUN _ DET INTJ PRON
3ladik 3la dik ktebna w elklam el klam becherette be cherette	_ ADP PRON VERB CCONJ _ DET NOUN _ ADP NOUN
si si on le sais déja ella3ab el la3ab Sarko wa erracham e rracham Sarko	INTJ INTJ PRON PRON VERB ADV _ DET NOUN PROPN CCONJ _ DET NOUN PROPN
walah yasser mana3raf m3a da el ham kol waktah wahad yahakak les rêves ti3ooo	INTJ PROPN VERB ADP PRON DET NOUN DET NOUN NOUN VERB DET NOUN PRON
merci pour toi 3abd el 3AZIZE BOUTAFLIKA	INTJ ADP PRON PROPN DET PROPN PROPN
alors c simple ya shiekh saadan 3awed jibelna l'equipe l' equipe qu a jouer la qualification o khalina men yebdalacenshakouri	ADV VERB ADJ INTJ PROPN PROPN VERB VERB _ DET NOUN PRON AUX VERB DET NOUN CCONJ VERB ADP PROPN
voila lazem les algerien ya3arfou beli masrienne ta3 sah khawetena elfahem el fahem yefham	INTJ VERB DET NOUN VERB SCONJ NOUN ADP NOUN NOUN _ DET NOUN VERB
tela9 dar chera3 les proces ora les proces rolastion masali7 , o zid lha mariage forcé	NOUN NOUN NOUN DET NOUN ADJ DET NOUN NOUN NOUN PUNCT CCONJ VERB PRON NOUN ADJ
le logement en algerie c possible mais neta ou lem3aref le m3aref deyalek ou inchalah nedou kamel	DET NOUN PRON PROPN VERB ADJ CCONJ PRON CCONJ _ DET NOUN PRON CCONJ INTJ VERB ADJ
rabi m3ahem	PROPN PRON
domage tmanit yal3ab madabiya nla3bo la semain prochain bach il3ab bogara	INTJ VERB VERB NOUN VERB DET NOUN ADJ ADP VERB PROPN
la 3alayna	PART PRON
bhadha le niveau aso ma3endha ma teddi hadha l 3ame ya ssi medware	NOUN DET NOUN PROPN ADP PART VERB PRON DET NOUN INTJ NOUN PROPN
vive l'algerie l' algerie et rabi m3ak rafik	VERB _ DET PROPN CCONJ PROPN PRON PROPN
3aaaaaaaaaaaaaaaach le maroc	VERB DET PROPN
pour baba arrouj puisque tu es contre le NATO qui a sauVe des milliers de Libyiens dis moi pourquoi tu Vis dans un pays de NATO hlal 3alina Hram 3alihoum	ADP PROPN PROPN SCONJ PRON VERB ADP DET PROPN PRON AUX VERB DET DET ADP NOUN VERB PRON ADV PRON VERB ADP DET NOUN ADP PROPN ADJ PRON ADJ PRON
lazam ta3arfou ya ikhwani balli al insan lazam ydara3 3la charaf dyallou ou ki chffna na3ima tatnahgar mahmalnahach hadda ma kan	VERB VERB INTJ NOUN SCONJ DET NOUN VERB VERB ADP NOUN PRON CCONJ ADV VERB PROPN VERB VERB PRON PART VERB
pour moi duronie fi aray ; makanche kima assistam ta3 si el houari allah yarhmo el 3amel bark nfotiw 3la machrou3 hal el barlaman je suis sure que plus de 100 pour 100 yarf3o yadihoum	ADP PRON PROPN ADP NOUN PUNCT VERB ADP NOUN ADP NOUN DET PROPN PROPN VERB DET NOUN ADV VERB ADP NOUN NOUN DET NOUN PRON VERB ADJ SCONJ ADV ADP NUM ADP NUM VERB NOUN
m3ak ya sa3dan hat lw nakhasro vive lalgeire l algeire	PRON INTJ PROPN ADV SCONJ VERB VERB _ DET PROPN
bravooooo les jeunes rana m3akoum ga3	INTJ DET NOUN VERB PRON ADV
salem 3alikoum inchalah le pondium et les midailes d’or d’ or	NOUN PRON INTJ DET NOUN CCONJ DET NOUN _ ADP NOUN
tla3t f drouj w salt meme la zone rouge	VERB ADP NOUN CCONJ VERB ADV DET NOUN ADJ
awel mara dirou 7aja tasla7 fi 7yatkom mai ykater 5irkom 3ala koli 7al	ADJ NOUN VERB NOUN VERB ADP NOUN CCONJ VERB NOUN ADP DET NOUN
Israélienne sa fait rien puisque il y a beaucoup des joueurs palestinien l3bou f 3andhoum ya jma3a c'est c' est pas les prix qui sont cher walah yasser mana3raf m3a da el ham kol waktah wahad yahakak les rêves ti3ooo	NOUN PRON VERB PRON SCONJ PRON PRON VERB ADV DET NOUN NOUN VERB ADP PRON INTJ NOUN _ PRON VERB ADV DET NOUN PRON VERB ADJ INTJ PROPN VERB ADP PRON DET NOUN DET NOUN NOUN VERB DET NOUN PRON
Lebled Le bled ça y est ani dertelha braquage à l’italienne l’ italienne	_ DET NOUN PRON PRON VERB PRON VERB NOUN ADP _ DET NOUN
ah ya mourad derbouk b 3ainkon tarj3 liamat l iamat	INTJ INTJ PROPN VERB ADP NOUN VERB _ DET NOUN
al hadra le 7 ha khoya nechalkahe narabhoukome b 20 hena 3andna jamhoure ya narabhoukome ya temotou	DET NOUN DET PRON INTJ NOUN INTJ VERB ADP NUM ADV PRON NOUN CCONJ VERB CCONJ VERB
mourde megheni welah ysethle yl3be la coup du mondeya monde ya les algerienne d3iwe m3ana et golu ya rabi ychefih	PROPN PROPN INTJ VERB VERB DET NOUN ADP _ NOUN INTJ DET NOUN VERB PRON CCONJ VERB INTJ PROPN VERB
m3ak SOLO16DZRak fooort	PRON PROPN ADJ
tabkaw jordan et jarathim el3alam el 3alam ya jahala ya rab l'algerie l' algerie 130 3am o hiya tkharaj françe et jordan El-libiyin El- libiyin i3aytolhom tgol 3likom ga3 des imames w entouma haja ou machi 3arfinha	VERB PROPN CCONJ NOUN _ DET NOUN INTJ ADJ INTJ PROPN _ DET PROPN NUM NOUN CCONJ PRON VERB PROPN CCONJ PROPN _ DET NOUN VERB VERB PRON ADJ DET NOUN CCONJ PRON NOUN CCONJ PART VERB
ma3anda mankoloet au fond du nos ceoure on dit allah yadj3al elkehr el kehr psk vraimnt 3yna	ADP VERB ADP NOUN ADP DET NOUN PRON VERB PROPN VERB _ DET NOUN SCONJ ADV VERB
manassthakoukch pars que koun 3aytoulak léquipe l équipe national france matratich casse toi	VERB SCONJ SCONJ VERB VERB _ DET NOUN ADJ PROPN VERB VERB PRON
Chaque fin 6 mois zid 3awed had l’affaire l’ affaire	DET NOUN NUM NOUN VERB VERB PRON _ DET NOUN
hna jinhoume sahline directe 3a9bouna ou lamssarwa la mssarwa mezel pefffffff yakhi	PRON VERB ADJ ADJ VERB CCONJ _ DET NOUN VERB INTJ INTJ
chaba bazef hadi zizou 3andek lha9 l ha9 deja debhoh raho mkonjli kech nhar yadjebdoh ybi3oh	ADJ ADV PRON PROPN PRON _ DET NOUN ADV VERB VERB ADJ DET NOUN VERB VERB
usma lazem but hors jeux lokane mamarkache laifaoui lokane mazal le match yal3ab hata la prochaine journee	PROPN VERB NOUN ADP NOUN SCONJ VERB PROPN SCONJ VERB DET NOUN VERB ADP DET ADJ NOUN
ntmnalek el shifaa el 3ajel mn 3and allah khali imanek kawi matnsach le miracle de wassila f bahdja ina ma3A el 3osr yosra w l'algerie l' algerie et toute ma famille te soutien	VERB DET NOUN DET ADJ ADP ADP PROPN VERB NOUN ADJ VERB DET NOUN ADP NOUN ADP NOUN SCONJ ADP DET NOUN NOUN CCONJ _ DET PROPN CCONJ ADJ DET NOUN PRON VERB
lhaja l haja 1 rak bayen makch masri w llhaja ll haja 2 lbrizil l brizil w tlayen dartou m3ahoum score w lmarikan l marikan ?????????????????????	_ DET NOUN ADJ VERB ADJ VERB NOUN CCONJ _ DET NOUN ADJ _ DET PROPN CCONJ NOUN VERB PRON NOUN CCONJ _ DET NOUN PUNCT
Kount qader meme nkali el hayt toul el nhar	VERB ADJ ADV VERB DET NOUN ADJ DET NOUN
inchalah nerabho rabi m3a l'équipe l' équipe dialna	INTJ VERB PROPN ADP _ DET NOUN PRON
ana ngoul 3 / 1 pour l'algerie l' algerie et l'egypt l' egypt trouh ddez m3ahom	PRON VERB NUM PUNCT NUM ADP _ DET PROPN CCONJ _ DET PROPN VERB NOUN PRON
m3ak ya khadra whada w hada 3am 3amna	PRON INTJ PROPN _ CCONJ PRON NOUN NOUN
chkoun ma3embalouch f rap ani marhouch	ADV VERB ADP NOUN PRON VERB
wwwwwwwwwwwwwwwwww vive wald 3abbasse hadak ma ylik la ilah ila lah mouhaméd rasoul ilah ( sala élah 3alayhi wa salam )	INTJ VERB NOUN PROPN PRON PART VERB PART PROPN PART PROPN PROPN NOUN PROPN PUNCT VERB PROPN PRON CCONJ NOUN PUNCT
tu a raisons ben bouzid 3adou mayakrawech	PRON VERB NOUN PROPN PROPN ADV VERB
